endTime,artistName,trackName,msPlayed
4/3/2019 13:49,James Bay,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",952
4/3/2019 13:52,Adele,Make You Feel My Love,212040
4/3/2019 13:54,Rose Cousins,Never Surrender,64799
4/3/2019 13:57,Kina Grannis,Iris,181136
4/3/2019 13:58,Brandi Carlile,"Forever Young - Live at Benaroya Hall, Seattle, WA - November 2010",99673
4/3/2019 14:53,Adele,Make You Feel My Love,53220
4/3/2019 14:57,Adele,Make You Feel My Love,158623
4/3/2019 15:59,Jessica Rotter,Stay / Animal Mashup,79168
4/3/2019 18:44,Jessica Rotter,Stay / Animal Mashup,0
4/3/2019 18:47,Kina Grannis,Iris,181136
4/3/2019 18:51,Brandi Carlile,"Forever Young - Live at Benaroya Hall, Seattle, WA - November 2010",9370
4/3/2019 18:51,James Bay,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",261120
4/3/2019 18:52,Birdy,Skinny Love,2670
4/3/2019 23:59,WZRD,Efflictim,8341
4/4/2019 4:13,Drax Project,Woke Up Late (feat. Hailee Steinfeld),181859
4/4/2019 4:16,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
4/4/2019 4:20,Hailee Steinfeld,You're Such A,216333
4/4/2019 4:23,Logic,Ordinary Day (ft. Hailee Steinfeld),188400
4/4/2019 4:25,Kato,Show You Love,128780
4/4/2019 4:26,Hailee Steinfeld,Love Myself,50154
4/4/2019 14:05,Maroon 5,Sad,194253
4/4/2019 14:09,Chris Tomlin,I Will Follow,153474
4/4/2019 14:14,Josh Groban,You Raise Me Up,292333
4/4/2019 14:15,Tim Hughes,Here I Am To Worship,1880
4/4/2019 14:15,David Crowder Band,How He Loves,77989
4/4/2019 17:10,Cast,"First Stop, Arizona - Dialogue",0
4/4/2019 17:10,Lady Gaga,Diggin' My Grave,1393
4/4/2019 17:10,Cast,SNL - Dialogue,2995
4/4/2019 17:10,James Bay,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",59512
4/4/2019 17:11,Lady Gaga,Music To My Eyes,47717
4/4/2019 17:19,Lady Gaga,I'll Never Love Again - Film Version - Radio Edit,133375
4/4/2019 18:08,Lady Gaga,I'll Never Love Again - Film Version - Radio Edit,135302
4/4/2019 18:10,Dan + Shay,Stupid Love,120349
4/4/2019 18:14,Brett Young,Ticket To L.A.,209200
4/4/2019 18:18,Brett Young,Here Tonight,216533
4/4/2019 18:19,Brett Young,"1, 2, 3 Mississippi",40695
4/5/2019 18:03,Brett Young,"1, 2, 3 Mississippi",166112
4/5/2019 18:07,Brett Young,Catch,2844
4/5/2019 18:07,Brett Young,Mercy,217120
4/7/2019 4:42,Brett Young,Used To Missin’ You,16042
4/7/2019 4:48,Lauren Daigle,You Say,274693
4/7/2019 4:52,James Arthur,Say You Won't Let Go,211466
4/7/2019 4:55,Shawn Mendes,Use Somebody - Recorded at Spotify Studios NYC,13743
4/7/2019 4:55,James TW,When You Love Someone,75760
4/8/2019 3:23,Shawn Mendes,Use Somebody - Recorded at Spotify Studios NYC,162888
4/8/2019 3:26,lovelytheband,broken - acoustic,202926
4/8/2019 3:31,Lukas Graham,Love Someone,205440
4/8/2019 3:32,Sam Smith,How Will I Know,25865
4/8/2019 3:35,Rascal Flatts,What Hurts The Most,188117
4/8/2019 13:50,Dan Schutte,"Here I Am, Lord",245933
4/8/2019 13:54,MercyMe,I Can Only Imagine,248253
4/8/2019 14:57,Hillsong UNITED,Oceans (Where Feet May Fail),536000
4/8/2019 15:00,Rend Collective,My Lighthouse,137205
4/8/2019 18:58,Rend Collective,My Lighthouse,87229
4/9/2019 4:26,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix,157066
4/9/2019 4:29,Alec Benjamin,Let Me Down Slowly,169353
4/9/2019 4:31,Billie Eilish,bad guy,116196
4/9/2019 4:34,Khalid,Outta My Head (with John Mayer),177066
4/9/2019 4:37,Jonas Brothers,Sucker,181040
4/9/2019 4:39,Mabel,Don't Call Me Up,75905
4/9/2019 4:42,Marshmello,Here With Me,156346
4/9/2019 4:43,Ariana Grande,MONOPOLY (with Victoria Monét),0
4/9/2019 4:47,Maren Morris,The Bones,197293
4/9/2019 4:47,Nipsey Hussle,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),40048
4/9/2019 4:51,Daya,Insomnia,56192
4/9/2019 5:41,Daya,Insomnia,123807
4/9/2019 5:44,Bazzi,Paradise,169038
4/9/2019 5:48,FLETCHER,Undrunk,183428
4/9/2019 5:50,Khalid,My Bad,166101
4/9/2019 5:55,BLACKPINK,Kill This Love,179550
4/9/2019 14:09,Matt Maher,Burning In My Soul,225546
4/9/2019 14:12,Chris Tomlin,Indescribable,107513
4/9/2019 14:15,Chris Tomlin,Indescribable,131430
4/9/2019 14:19,Leona Lewis,Happy,241826
4/9/2019 14:23,Chris Tomlin,How Great Is Our God - World Edition,229786
4/9/2019 15:53,Chris Tomlin,How Great Is Our God - World Edition,69961
4/9/2019 18:56,Chris Tomlin,How Great Is Our God - World Edition,65551
4/9/2019 19:02,Michael W. Smith,Open The Eyes Of My Heart - Live,321933
4/9/2019 19:05,Sanctus Real,Lay It Down,183505
4/10/2019 3:26,Sanctus Real,Lay It Down,5141
4/10/2019 3:29,Dean Lewis,Be Alright,196373
4/10/2019 3:34,Sam Smith,How Will I Know,232234
4/10/2019 3:37,James TW,When You Love Someone,216373
4/10/2019 3:40,Shawn Mendes,Use Somebody - Recorded at Spotify Studios NYC,176586
4/10/2019 3:45,Lauren Daigle,You Say,274693
4/10/2019 13:52,Matt Maher,Your Grace Is Enough/Here I Am Lord (Live),365880
4/10/2019 13:53,Demi Lovato,My Love Is Like a Star,29845
4/10/2019 13:57,Chris Tomlin,Our God,227973
4/10/2019 15:01,Matt Maher,Hold Us Together,85263
4/10/2019 15:54,Matt Maher,Hold Us Together,122401
4/10/2019 15:58,Chris Tomlin,I Will Follow,220000
4/10/2019 15:59,Josh Groban,You Raise Me Up,74976
4/10/2019 16:56,Josh Groban,You Raise Me Up,3204
4/10/2019 17:15,Josh Groban,You Raise Me Up,1555
4/10/2019 17:18,Maroon 5,Sad,194253
4/10/2019 17:20,Tim Hughes,Here I Am To Worship,50679
4/10/2019 19:30,Tim Hughes,Here I Am To Worship,13397
4/11/2019 4:51,Kane Brown,Heaven - Acoustic,174585
4/11/2019 4:54,The Script,"Never Seen Anything ""Quite Like You"" - Acoustic",228146
4/11/2019 4:59,Lauren Daigle,You Say,274693
4/11/2019 5:03,James Arthur,Say You Won't Let Go,211240
4/11/2019 14:04,Niall Horan,Too Much To Ask,223043
4/11/2019 14:07,Calum Scott,You Are The Reason - Duet Version,190760
4/11/2019 14:11,Shawn Mendes,Fallin' All In You,235746
4/11/2019 14:14,James TW,When You Love Someone,216373
4/11/2019 14:20,Lauv,The Story Never Ends,229029
4/11/2019 14:23,Ed Sheeran,Happier,207520
4/11/2019 14:33,James Arthur,At My Weakest,29438
4/11/2019 15:54,James Arthur,At My Weakest,188111
4/11/2019 15:55,Shawn Mendes,Use Somebody - Recorded at Spotify Studios NYC,32512
4/11/2019 17:20,James TW,You & Me,231653
4/11/2019 17:22,Aidan Martin,Punchline (Acoustic),55501
4/11/2019 17:23,Isaiah,It's Gotta Be You,64505
4/11/2019 18:13,Thomas Rhett,Marry Me,205453
4/11/2019 18:13,Noah Schnacky,Hello Beautiful,7786
4/11/2019 18:17,Dan + Shay,Speechless,212745
4/11/2019 18:21,Brett Young,In Case You Didn't Know,226200
4/11/2019 18:21,Chase Rice,Eyes On You,31884
4/11/2019 22:20,Chase Rice,Eyes On You,150876
4/11/2019 22:26,Dan + Shay,Tequila,24205
4/11/2019 22:26,Brett Young,Mercy,217120
4/12/2019 13:40,Cory Asbury,Reckless Love,208143
4/12/2019 13:41,Cory Asbury,Reckless Love,650
4/12/2019 13:46,Cory Asbury,Reckless Love,333386
4/12/2019 13:49,Hillsong UNITED,Oceans (Where Feet May Fail),35178
4/12/2019 13:49,Lauren Daigle,You Say,31772
4/12/2019 14:55,Hillsong UNITED,Oceans (Where Feet May Fail),121208
4/13/2019 0:04,Taylor Swift,Wildest Dreams,220440
4/13/2019 0:08,Vance Joy,Georgia,230506
4/13/2019 0:10,Ellie Goulding,How Long Will I Love You - Bonus Track,154435
4/13/2019 0:14,A Great Big World,Say Something,229400
4/13/2019 0:21,Labrinth,Jealous,266555
4/13/2019 1:33,Labrinth,Jealous,21197
4/13/2019 1:36,One Direction,Night Changes,226600
4/13/2019 1:40,Lee Brice,I Don't Dance,221173
4/13/2019 5:11,Alex & Sierra,Little Do You Know,180111
4/13/2019 5:15,5 Seconds of Summer,Amnesia,237247
4/13/2019 5:20,Alex & Sierra,Scarecrow,206466
4/13/2019 5:23,American Authors,Best Day Of My Life,194240
4/13/2019 5:26,Ariana Grande,One Last Time,180817
4/14/2019 3:06,WALK THE MOON,Shut Up and Dance,199080
4/14/2019 3:09,Hilary Duff,All About You,162053
4/14/2019 3:15,Jessie Ware,Say You Love Me,257483
4/14/2019 3:19,Selena Gomez,The Heart Wants What It Wants,227360
4/14/2019 3:21,G.R.L.,Ugly Heart,84898
4/14/2019 4:09,G.R.L.,Ugly Heart,113373
4/14/2019 4:11,Sam Hunt,Take Your Time,109976
4/14/2019 15:05,Sam Hunt,Take Your Time,133728
4/14/2019 15:09,Tove Lo,Moments,202346
4/14/2019 15:13,Taylor Swift,Bad Blood,211933
4/14/2019 15:16,Nick Jonas,Chains,203106
4/14/2019 15:20,Olly Murs,Up,224293
4/14/2019 15:24,Taylor Swift,Welcome To New York,212600
4/14/2019 15:26,Florida Georgia Line,Dirt,133206
4/15/2019 5:28,Florida Georgia Line,Dirt,1813
4/15/2019 5:33,Nico & Vinz,In Your Arms,205800
4/15/2019 5:36,Tove Lo,Talking Body,238426
4/15/2019 5:40,Blake Shelton,Lonely Tonight (feat. Ashley Monroe),218040
4/15/2019 5:41,Rixton,Me And My Broken Heart,54859
4/15/2019 14:34,Lady Antebellum,Bartender,4272
4/15/2019 14:35,Kari Jobe,In The Name Of Love - Recorded At Spotify Studios NYC,59396
4/15/2019 14:40,MercyMe,Even If,255160
4/15/2019 14:41,Hillsong UNITED,Oceans (Where Feet May Fail),38233
4/15/2019 14:49,Hillsong UNITED,Oceans (Where Feet May Fail),497787
4/15/2019 14:52,Lauren Daigle,You Say,58341
4/15/2019 16:00,Lauren Daigle,You Say,139
4/15/2019 16:04,JJ Heller,Don't Lose Heart,10781
4/15/2019 16:04,Jenn Johnson,You're Gonna Be OK (Radio Version),217736
4/15/2019 16:06,Hillsong Worship,What A Beautiful Name,49830
4/15/2019 17:51,Hillsong Worship,What A Beautiful Name,188362
4/15/2019 17:59,Chris Tomlin,Good Good Father,103059
4/15/2019 18:55,Chris Tomlin,Good Good Father,175171
4/15/2019 22:56,Chris Tomlin,Good Good Father,19170
4/15/2019 23:01,Lauren Daigle,Trust In You,132954
4/16/2019 1:07,Cory Asbury,Reckless Love,225767
4/16/2019 14:08,Hillsong UNITED,Touch The Sky,262120
4/16/2019 14:12,Lauren Daigle,How Can It Be,259293
4/16/2019 14:15,Matt Maher,Hold Us Together (Live from Steinway),2507
4/16/2019 14:18,Danny Gokey,Rise,217799
4/16/2019 15:51,Chris Tomlin,Home,219720
4/16/2019 15:52,Lauren Daigle,Look Up Child,49493
4/16/2019 18:01,A Great Big World,Say Something,1486
4/16/2019 18:01,Alex & Sierra,Scarecrow,2205
4/16/2019 18:01,Alex & Sierra,Little Do You Know,1509
4/16/2019 18:04,Lee Brice,I Don't Dance,221173
4/16/2019 18:07,5 Seconds of Summer,Amnesia,140465
4/16/2019 18:33,5 Seconds of Summer,Amnesia,3459
4/16/2019 18:34,Vance Joy,Georgia,74768
4/16/2019 18:39,Labrinth,Jealous,287693
4/16/2019 18:57,One Direction,Night Changes,226600
4/16/2019 19:00,Ellie Goulding,How Long Will I Love You - Bonus Track,154435
4/16/2019 19:04,Taylor Swift,Wildest Dreams,220440
4/16/2019 19:07,G.R.L.,Ugly Heart,198306
4/16/2019 19:10,Nick Jonas,Chains,203106
4/16/2019 19:20,Ingrid Michaelson,Girls Chase Boys,92985
4/16/2019 22:33,Ingrid Michaelson,Girls Chase Boys,128435
4/16/2019 22:37,American Authors,Best Day Of My Life,194240
4/16/2019 22:38,Ella Henderson,Ghost,88200
4/16/2019 23:37,Ella Henderson,Ghost,127915
4/16/2019 23:38,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",18496
4/16/2019 23:38,Nico & Vinz,In Your Arms,40007
4/16/2019 23:43,Nico & Vinz,In Your Arms,165792
4/16/2019 23:43,Tove Lo,Moments,2818
4/16/2019 23:47,Taylor Swift,Blank Space,231826
4/16/2019 23:50,The Script,Superheroes,42631
4/16/2019 23:52,Miranda Lambert,Somethin' Bad - (Duet with Carrie Underwood),71099
4/17/2019 13:46,Miranda Lambert,Somethin' Bad - (Duet with Carrie Underwood),98741
4/17/2019 13:49,George Ezra,Budapest,200733
4/17/2019 13:51,Lady Antebellum,Bartender,81493
4/17/2019 13:55,Ed Sheeran,Photograph,258986
4/17/2019 13:56,Selena Gomez,The Heart Wants What It Wants,81637
4/17/2019 14:53,Selena Gomez,The Heart Wants What It Wants,145734
4/17/2019 14:55,Vance Joy,Riptide,13594
4/17/2019 15:08,Usher,I Don't Mind (feat. Juicy J),25588
4/17/2019 15:52,Usher,I Don't Mind (feat. Juicy J),226653
4/17/2019 15:56,Nicki Minaj,Bed Of Lies,2345
4/17/2019 15:56,Ed Sheeran,Thinking out Loud,281560
4/17/2019 16:31,Nicki Minaj,Bed Of Lies,267868
4/17/2019 16:37,Jessie Ware,Say You Love Me,257483
4/17/2019 16:39,One Direction,Steal My Girl,113375
4/17/2019 19:42,One Direction,Steal My Girl,69497
4/18/2019 14:03,One Direction,Steal My Girl,45572
4/18/2019 14:07,The Veronicas,You Ruin Me,230693
4/18/2019 14:07,Tove Lo,Talking Body,11544
4/18/2019 14:11,Sam Hunt,Take Your Time,243706
4/18/2019 14:12,Ed Sheeran,Don't,2412
4/18/2019 14:15,Vance Joy,Mess Is Mine,223640
4/18/2019 14:21,Olly Murs,Up,224293
4/18/2019 14:23,Florida Georgia Line,Dirt,138339
4/18/2019 17:13,Florida Georgia Line,Dirt,0
4/18/2019 17:18,Taylor Swift,Welcome To New York,212600
4/18/2019 18:09,James Bay,Hold Back The River,238746
4/18/2019 18:10,Sam Smith,Stay With Me,1695
4/18/2019 18:10,Nick Jonas,Jealous - Remix,48887
4/18/2019 18:13,Hilary Duff,All About You,162053
4/18/2019 18:14,Jason Mraz,Out Of My Hands,93702
4/18/2019 18:18,5 Seconds of Summer,She Looks So Perfect,202496
4/18/2019 18:21,Train,Angel in Blue Jeans,205973
4/18/2019 18:22,Birdy,Tee Shirt - Soundtrack Version,22236
4/18/2019 18:25,Taylor Swift,Shake It Off,125918
4/18/2019 21:16,Taylor Swift,Shake It Off,23521
4/18/2019 21:21,Taylor Swift,Bad Blood,211933
4/18/2019 21:27,Zedd,Clarity,271426
4/18/2019 21:31,Taylor Swift,Style,231000
4/18/2019 21:34,Kenny Chesney,American Kids,182960
4/18/2019 21:37,Rixton,Me And My Broken Heart,193975
4/18/2019 21:43,Ariana Grande,Love Me Harder,236133
4/18/2019 21:44,Paloma Faith,Only Love Can Hurt Like This,91446
4/18/2019 21:48,Becky G,Shower,206166
4/18/2019 21:51,WALK THE MOON,Shut Up and Dance,199080
4/18/2019 21:54,Ariana Grande,One Last Time,197266
4/18/2019 22:49,Blake Shelton,Lonely Tonight (feat. Ashley Monroe),218040
4/18/2019 22:52,A Great Big World,Say Something,8150
4/18/2019 22:52,Alex & Sierra,Scarecrow,3297
4/18/2019 22:52,Alex & Sierra,Little Do You Know,603
4/18/2019 22:56,Thomas Rhett,Marry Me,205453
4/18/2019 22:59,Dan + Shay,Tequila,195986
4/18/2019 23:02,Matt Stell,Prayed for You,211546
4/18/2019 23:11,Dan + Shay,Speechless,108591
4/19/2019 13:49,Russell Dickerson,Yours,216960
4/19/2019 13:52,Luke Combs,Beautiful Crazy,193200
4/19/2019 13:55,Chase Rice,Eyes On You,182493
4/19/2019 13:55,Noah Schnacky,Hello Beautiful,4539
4/19/2019 13:58,Brett Young,Mercy,133584
4/19/2019 18:14,Brett Young,In Case You Didn't Know,226200
4/19/2019 18:21,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),15307
4/19/2019 18:24,Chris Janson,Drunk Girl,162330
4/19/2019 21:58,Chris Janson,Drunk Girl,45181
4/19/2019 22:06,Hunter Hayes,Wanted,228840
4/19/2019 22:10,Maren Morris,I Could Use a Love Song,196421
4/19/2019 22:14,Keith Urban,Parallel Line,253084
4/19/2019 22:20,Jake Owen,Made For You,238040
4/19/2019 22:23,Tyler Rich,The Difference,188513
4/19/2019 22:27,Sugarland,Babe,215106
4/19/2019 22:31,Jimmie Allen,Best Shot,195053
4/19/2019 22:35,Jason Aldean,You Make It Easy,196800
4/19/2019 22:39,Cole Swindell,Break Up in the End,199693
4/19/2019 22:41,Thomas Rhett,Unforgettable,157080
4/19/2019 22:45,Scotty McCreery,Five More Minutes,241146
4/19/2019 22:50,Maddie & Tae,Friends Don't,187996
4/19/2019 22:53,Seth Ennis,Look At You,195418
4/19/2019 22:56,Kane Brown,Heaven,179506
4/19/2019 23:00,Scotty McCreery,This Is It,230973
4/19/2019 23:07,Lee Brice,I Don't Dance,221173
4/19/2019 23:11,Russell Dickerson,Every Little Thing,190640
4/19/2019 23:14,RaeLynn,Queens Don't,185586
4/19/2019 23:18,Brett Eldredge,The Long Way,208720
4/19/2019 23:24,Carrie Underwood,Cry Pretty,246466
4/19/2019 23:27,Dan + Shay,How Not To,192000
4/19/2019 23:31,Dan + Shay,From the Ground Up - Single Version,254293
4/19/2019 23:34,Lee Brice,Boy,198973
4/19/2019 23:39,Ryan Hurd,Diamonds or Twine,211085
4/19/2019 23:43,Dylan Schneider,Wannabe,195933
4/19/2019 23:46,Lauren Alaina,Doin' Fine,199906
4/19/2019 23:49,Florida Georgia Line,H.O.L.Y.,194186
4/19/2019 23:54,Hunter Hayes,This Girl,180815
4/19/2019 23:57,Chris Bandi,Man Enough Now,185474
4/20/2019 0:00,Keith Urban,Female,195316
4/20/2019 0:03,Dan + Shay,Nothin' Like You,186253
4/20/2019 0:08,Mitchell Tenpenny,Drunk Me,211767
4/20/2019 0:12,Thomas Rhett,Life Changes,190226
4/20/2019 0:15,LANCO,Greatest Love Story,222573
4/20/2019 0:19,Thomas Rhett,Die A Happy Man,227426
4/20/2019 16:54,Rascal Flatts,Back To Us,238600
4/20/2019 16:57,Michael Ray,Get to You,191546
4/20/2019 17:00,Brett Young,Like I Loved You,207186
4/20/2019 17:04,Kane Brown,What Ifs,188253
4/20/2019 21:07,Dan + Shay,All To Myself,169612
4/20/2019 21:11,Trent Harmon,You Got 'Em All,213920
4/20/2019 21:14,Dylan Scott,My Girl,197640
4/20/2019 21:18,Sam Hunt,Make You Miss Me,225693
4/21/2019 0:03,Thomas Rhett,Marry Me,8707
4/21/2019 22:33,Hot Country: Original Videos,Step Inside: A Texas Honky Tonk // “Every Little Honky Tonk Bar” – George Strait,75046
4/22/2019 13:49,Kari Jobe,In The Name Of Love - Recorded At Spotify Studios NYC,205738
4/22/2019 13:50,Jenn Johnson,You're Gonna Be OK (Radio Version),62230
4/22/2019 13:53,JJ Heller,Don't Lose Heart,14015
4/22/2019 13:53,Lauren Daigle,Trust In You,211600
4/22/2019 13:56,Lauren Daigle,You Say,165720
4/22/2019 14:56,Chris Tomlin,Good Good Father,297146
4/22/2019 17:56,MercyMe,Even If,117307
4/22/2019 18:54,Hillsong Worship,What A Beautiful Name,89605
4/22/2019 20:52,Rodney Atkins,Caught Up In The Country,13258
4/22/2019 20:56,Luke Combs,Beautiful Crazy,193200
4/22/2019 20:57,Lee Brice,Rumor,51270
4/22/2019 21:30,Lee Brice,Rumor,147414
4/22/2019 21:33,Brooks & Dunn,Brand New Man - with Luke Combs,191053
4/22/2019 21:36,Mitchell Tenpenny,All On You,190022
4/22/2019 21:40,Scotty McCreery,In Between,221600
4/22/2019 21:45,Ryan Hurd,To a T,178813
4/22/2019 21:48,Kane Brown,Lost in the Middle of Nowhere (feat. Becky G),188919
4/22/2019 21:51,Florida Georgia Line,Can’t Hide Red,181600
4/22/2019 21:54,Jordan Davis,Take It From Me,174254
4/22/2019 21:55,Thomas Rhett,That Old Truck,65546
4/23/2019 2:51,Thomas Rhett,That Old Truck,143215
4/23/2019 2:56,Jason Aldean,Rearview Town,36019
4/23/2019 2:56,John Gurney,That's How You Got It,184746
4/23/2019 2:58,Danielle Bradbery,What Are We Doing,132748
4/23/2019 2:59,Danielle Bradbery,Laying Low,1904
4/23/2019 3:02,Danielle Bradbery,Messy,41051
4/23/2019 3:02,Ansel Elgort,All I Think About Is You,188186
4/23/2019 3:03,Priory,Weekend,8103
4/23/2019 3:06,Chris Young,I'm Comin' Over,197280
4/23/2019 3:11,Bart Crow,Wear My Ring,231013
4/23/2019 3:15,Frankie Ballard,Don't You Wanna Fall,233800
4/23/2019 3:19,Brett Eldredge,Lose My Mind,155440
4/23/2019 3:23,Blake Shelton,Austin,230333
4/23/2019 3:33,Andy Grammer,"Honey, I'm Good. (Duet w/ Eli Young Band)",150663
4/23/2019 14:05,Andy Grammer,"Honey, I'm Good. (Duet w/ Eli Young Band)",48803
4/23/2019 14:10,Jake Owen,Real Life,20470
4/23/2019 14:10,Hunter Hayes,Young And In Love,229757
4/23/2019 14:14,Josh Abbott Band,She's Like Texas,235253
4/23/2019 14:18,Casey Donahew,High,236386
4/23/2019 14:18,Billy Currington,Drinkin' Town With A Football Problem,24801
4/23/2019 17:24,Waterloo Revival,Hit The Road,5897
4/23/2019 17:24,Billy Currington,Drinkin' Town With A Football Problem,116
4/23/2019 17:27,Tim McGraw,Thought About You,225694
4/23/2019 19:02,Hot Country: Original Videos,Heart Strings: Scotty McCreery,225673
4/23/2019 19:02,Hot Country: The Performances,Brooks & Dunn: My Maria Live,22673
4/23/2019 19:31,Hot Country: The Performances,Jake Owen: Down to the Honkytonk Live,30883
4/23/2019 19:31,Hot Country: The Performances,Maren Morris: The Bones Live,207488
4/23/2019 19:34,Kelsea Ballerini,Miss Me More,84752
4/23/2019 19:55,Kelsea Ballerini,Miss Me More,108377
4/23/2019 19:59,Hot Country: The Performances,Scotty McCreery: In Between Live,219159
4/23/2019 20:02,Hot Country: The Performances,Reba McEntire: Freedom Live,193665
4/23/2019 20:05,Eli Young Band,Love Ain't,186600
4/23/2019 20:08,Jimmie Allen,Make Me Want To,172280
4/23/2019 20:10,Hot Country: Original Videos,Step Inside: A Texas Honky Tonk // “Every Little Honky Tonk Bar” – George Strait,133598
4/23/2019 20:14,Tim McGraw,Thought About You,225694
4/23/2019 20:17,Brett Eldredge,Love Someone,211720
4/23/2019 20:22,Florida Georgia Line,Talk You Out Of It,202920
4/23/2019 20:26,Luke Combs,She Got the Best of Me,183160
4/23/2019 20:28,Filmore,Love That About You,157421
4/23/2019 20:31,Chad Brownlee,Forever's Gotta Start Somewhere,189093
4/23/2019 20:34,Old Dominion,One Man Band,186520
4/23/2019 20:39,Chase Rice,Eyes On You,182493
4/23/2019 20:43,Morgan Wallen,Whiskey Glasses,234346
4/23/2019 20:46,John King,Try Saying Goodbye,181630
4/23/2019 20:49,Thomas Rhett,Look What God Gave Her,168214
4/23/2019 20:54,Michael Ray,One That Got Away,108403
4/23/2019 22:23,Michael Ray,One That Got Away,110593
4/23/2019 22:27,Mitchell Tenpenny,Alcohol You Later,186600
4/23/2019 22:30,Old Dominion,Make It Sweet,186133
4/23/2019 22:33,Blake Shelton,God's Country,205106
4/23/2019 22:35,Cody Purvis,Drinkin' Terms,102002
4/23/2019 22:36,Luke Bryan,Knockin' Boots,32252
4/23/2019 23:56,Luke Bryan,Knockin' Boots,8614
4/24/2019 0:40,Logan Mize,Better Off Gone,182084
4/24/2019 0:44,James Barker Band,Keep It Simple,121298
4/24/2019 13:52,Hillsong UNITED,Oceans (Where Feet May Fail),536000
4/24/2019 13:56,Jenn Johnson,You're Gonna Be OK (Radio Version),217736
4/24/2019 13:59,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),51685
4/24/2019 17:29,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),156783
4/24/2019 17:31,Lauren Daigle,Trust In You,124537
4/24/2019 19:48,MercyMe,I Can Only Imagine,248253
4/24/2019 19:51,David Crowder Band,How He Loves,34390
